Sample	High	Low	MeanDecreaseAccuracy	MeanDecreaseGini	feature
Untr	1.50929768583759	-0.22216821902368	0.369144011709883	0.505422158715902	tunnel_constriction_neg_charge
Untr	-1.82924789567886	1.12207318519684	-0.96632295899737	0.548640770930729	tunnel_constriction_no_charge
Untr	0.87175552295963	2.68107161458554	2.40645340351729	1.16392796167976	tunnel_constriction_pos_charge
Untr	-0.695337416242232	1.00503781525921	0.249155413067299	0.179712852582894	tunnel_constriction_aromatic
Untr	1.80403254501542	2.35615558529751	2.6036507713493	1.39660059938107	tunnel_constriction_polar
Untr	-0.0427947663252388	-0.183615562047572	-0.279205594356278	0.558686623676737	tunnel_constriction_nonpolar
Untr	-1.58612004017044	0.0605676040036782	-0.867348406425749	0.338317471882506	tunnel_constriction_v_hydrophobic
Untr	0.111397689250407	-0.967833617932911	-0.823724376905881	0.358265196188648	tunnel_constriction_hydrophobic
Untr	-0.569483967895434	0.455484462496142	-0.0852828976349271	0.294586624681362	tunnel_constriction_neutral
Untr	-0.184003665452374	-0.524670728574987	-0.511408610653925	0.571482580039174	tunnel_constriction_hydrophilic
Untr	-0.459201704147481	1.20972169933937	0.738554834902879	0.826388911021015	tunnel_upper_neg_charge
Untr	-0.185130905486476	-0.740063814346172	-0.672931729909747	0.678124154141941	tunnel_upper_no_charge
Untr	1.59097097736952	-2.55138068437195	-0.347920877598338	0.699721287470647	tunnel_upper_pos_charge
Untr	0.841003523222485	0.314306726728887	0.708762981198762	0.408392424178304	tunnel_upper_aromatic
Untr	-0.240165904572544	0.0235331534158807	0.0249329888807925	1.56223888618331	tunnel_upper_polar
Untr	0.275310407226403	1.07423926496767	0.859236090095482	1.14273169876735	tunnel_upper_nonpolar
Untr	-0.145504359470585	0.16506062869692	0.0930177680356857	0.662544470034042	tunnel_upper_v_hydrophobic
Untr	-1.03368415762811	-0.261154449442287	-0.803525255655004	0.679865625866193	tunnel_upper_hydrophobic
Untr	-0.126110040544586	0.010872042373162	-0.065355012851448	1.17924882095251	tunnel_upper_neutral
Untr	1.0038995024689	0.605947867106636	1.01575400774272	0.818713129176491	tunnel_upper_hydrophilic
Untr	-0.787220435746183	0.114839171403419	-0.485656564562066	10.12784918205	aa_m02
Untr	0.607910142938993	-2.26165167234126	-1.14064514740907	9.9792377479401	aa_m01
Untr	0.247926785357259	-0.0580426866289311	0.201330891858636	1.04581036050879	nt_m01
Untr	0.20203129632089	0.736764944465163	0.726195374285694	0.903810012809817	nt_m02
Untr	0.879907421139088	0.0456954974372275	0.880385827525935	0.953845766707782	nt_m03
Untr	0.949342234699604	1.27146056219423	1.31666344459541	1.56544897547568	nt_m04
Untr	0.00916075542065165	-1.21405206937569	-0.702101579653231	0.478158707976152	nt_m05
Untr	2.07689521046022	2.00268231615527	2.89197840926066	0.730239275539673	nt_m06
Untr	0.766790710536006	0.728149116723176	0.952635670434187	1.66069133195416	nt_m07
Untr	0.4439046290844	1.83396221288432	1.63905382284347	0.984638307239204	nt_m08
Untr	0.979742849304211	1.65582023448265	2.05047397434864	1.24323959482403	nt_m09
Untr	-0.822659077568475	-1.08575122067687	-1.32612425508913	1.0930656699263	nt_m10
Untr	2.42989609284045	0.362151759679698	1.68043991953154	1.87159587313673	nt_m11
Untr	-0.185549840661499	0.358901191151664	0.292864163027341	1.36052916817102	nt_m12
Untr	1.89113392604187	-0.324544627537376	0.87719210349785	2.62041678505789	nt_m13
Untr	0.804133570891328	0.1031506133425	0.765799486274632	0.995897303508554	nt_m14
Untr	-0.33418270500723	-0.133423201845755	-0.297737430562711	1.08227105793905	nt_m15
Untr	0.486060691008562	0.701064411802431	1.18556746030606	0.564705626010782	nt_m16
Untr	1.47410820167106	0.106768355637527	0.919272610025514	0.946300679141176	nt_m17
Untr	0.445140751569862	1.29062034672764	1.37563865751697	1.97303836753733	nt_m18
Untr	2.43919460732553	1.14163506362223	2.45792130723996	0.958510231127044	stop_codon
Untr	0.776405195378653	0.227770827180568	0.751570712022872	1.27948523527581	nt_p04
Untr	0.254803049160965	-0.429793311304066	-0.304270569987956	0.937385478345264	nt_p05
Untr	0.355616955270347	-0.917690868320057	-0.235992815961726	0.959405126396902	nt_p06
Untr	0.642198729797653	0.939136495398598	1.35453124106927	0.644424353373281	nt_p07
Untr	0.209081231290299	1.25205465089202	1.33518050354841	1.00152379736832	nt_p08
Untr	2.1246556469862	1.03315194360888	1.92212406302401	0.889370560543506	nt_p09
Untr	-0.559949078932334	0.0535814053755547	-0.362077254810146	0.946789359304647	nt_p10
Untr	0.411859093343159	-0.475008775419415	-0.0148437884071756	1.16076148687729	nt_p11
Untr	0.76466474733352	-1.01622898341551	-0.060462845782307	0.661866426026452	nt_p12
Untr	-0.287259016909248	0.428958401304355	0.231626167330933	0.625029623694416	nt_p13
Untr	-0.883274965129384	-1.39990784194749	-1.4352235015978	0.872183898845052	nt_p14
Untr	-0.0928889496460061	-0.0036846100395029	-0.223175717677108	1.1135153320969	nt_p15
Untr	1.75198183267513	-0.547516799418953	1.15876841153406	1.53041224499758	nt_p16
Untr	2.837591619388	5.40559096878323	5.15866961536957	8.72936262147047	l_utr3
Untr	0.215057273774465	-0.337510778769658	-0.0128207093829549	1.62429725667107	random_factor
Untr	1.49127171918763	0.52061888439472	1.40498335904323	2.26125098230773	random_num
G418_500	-0.943255942009328	-1.04780383535129	-1.37598010237792	3.36601861570291	tunnel_lower_neg_charge
G418_500	0.198636771622194	0.201759859136402	0.303730867935445	5.48484548940551	tunnel_lower_no_charge
G418_500	-3.03384821027918	0.658031948911922	-1.92811900725752	3.9512945152136	tunnel_lower_pos_charge
G418_500	-0.0799547760486866	1.20358160532365	0.688943931508409	3.88091275539938	tunnel_lower_aromatic
G418_500	0.885101286871159	3.05834753045336	3.02402038565904	5.99749588633355	tunnel_lower_polar
G418_500	0.80580410355091	1.9943341781779	2.07945429860903	6.37982889885807	tunnel_lower_nonpolar
G418_500	-1.29136478354839	0.639122922388209	-0.413372970783974	4.86610438676051	tunnel_lower_v_hydrophobic
G418_500	-0.25705242750395	1.20695252975614	0.720816793877282	3.68022545303246	tunnel_lower_hydrophobic
G418_500	1.23703535077256	-0.0327916886214103	1.02697774218968	6.77678200157437	tunnel_lower_neutral
G418_500	1.12487538884407	-0.522960653238125	0.451673251181029	5.86217960862914	tunnel_lower_hydrophilic
G418_500	-2.08962098652379	0.557140476957933	-0.962279429980458	3.08642206368825	tunnel_central_neg_charge
G418_500	1.03481769911645	-0.647256096464335	0.357322270420196	5.07232598222888	tunnel_central_no_charge
G418_500	1.1413239107777	-1.39577638251731	-0.206390690843178	3.63798223638238	tunnel_central_pos_charge
G418_500	0.277784494384838	0.0233391949274678	0.16900567011122	2.5543176344971	tunnel_central_aromatic
G418_500	2.57406866856867	1.44583689277217	2.80868733878011	7.21999690564359	tunnel_central_polar
G418_500	1.70267779345362	1.55609408624803	2.11183036783027	5.80393446872794	tunnel_central_nonpolar
G418_500	0.120790972862095	-0.310037025068744	-0.156024732394655	3.74240557780483	tunnel_central_v_hydrophobic
G418_500	-0.0692063932952714	-0.182540671786317	-0.220167659115667	3.44442121910829	tunnel_central_hydrophobic
G418_500	-1.01364009780219	-0.526859278893801	-1.08925104591933	5.34987895256273	tunnel_central_neutral
G418_500	0.769115705194123	-0.752539060845854	-0.069250073753086	4.14671246961506	tunnel_central_hydrophilic
G418_500	-0.508612681771143	0.640174951674837	0.142732495638348	2.70010590038807	tunnel_constriction_neg_charge
G418_500	1.07898218677977	-0.0853217371843177	0.720924889090832	2.13754313549012	tunnel_constriction_no_charge
G418_500	-0.957250986818708	1.50214650450608	0.346843059071061	1.63117349218912	tunnel_constriction_pos_charge
G418_500	0.646943280710495	-0.900283922670324	-0.151317227373608	1.31792170069673	tunnel_constriction_aromatic
G418_500	0.560699838795874	-0.0783670333148975	0.27035359144068	2.84264594312556	tunnel_constriction_polar
G418_500	0.879753786521681	-0.68881622195454	0.148906986764675	3.09721457685352	tunnel_constriction_nonpolar
G418_500	1.05961590466473	-0.54002262371958	0.426934479539181	3.29629481533288	tunnel_constriction_v_hydrophobic
G418_500	-0.942845447370038	1.08607780178885	0.103650494244878	1.85037405714771	tunnel_constriction_hydrophobic
G418_500	0.589022756215981	-1.43587270321179	-0.716285748306322	3.22980828028043	tunnel_constriction_neutral
G418_500	0.0215981478714558	-0.88827555851032	-0.668122659467773	2.83221188295664	tunnel_constriction_hydrophilic
G418_500	-0.401603517182049	-0.909032367843162	-0.893246803481607	3.16137917957898	tunnel_upper_neg_charge
G418_500	0.150586004682491	1.9839051738159	1.32878245454516	5.04995867670096	tunnel_upper_no_charge
G418_500	1.32265335197576	-0.195096698224033	1.00445031704836	3.46550492885089	tunnel_upper_pos_charge
G418_500	-0.359062329969797	0.190773418321673	-0.156264542170495	3.17980757425397	tunnel_upper_aromatic
G418_500	-0.373097683602727	1.51367300049312	0.88880724283226	6.08708619898934	tunnel_upper_polar
G418_500	-0.21561271044697	0.148515197997616	-0.0829894883924053	5.77378853571253	tunnel_upper_nonpolar
G418_500	1.69531518196501	0.336138936445855	1.18391840717719	4.98205330219407	tunnel_upper_v_hydrophobic
G418_500	-0.467147027020498	0.299928172177296	-0.231624470068227	4.49175877138189	tunnel_upper_hydrophobic
G418_500	-0.520283022723175	0.255413606504494	-0.0562077841775141	4.91158378871811	tunnel_upper_neutral
G418_500	2.28961149145593	2.24999350041322	3.17050235061976	5.75260301984999	tunnel_upper_hydrophilic
G418_500	0.901193570144809	-0.578257055137782	0.15940117357476	63.7091969738546	aa_m02
G418_500	4.75242276669763	1.70623155708592	4.5104121918484	66.2082338164936	aa_m01
G418_500	0.131300533498091	-0.751144696775233	-0.412321274387557	4.28200258170867	nt_m01
G418_500	-0.393815024000417	1.45941127306193	0.978058606230099	2.18592882944958	nt_m02
G418_500	2.48235047416047	-1.69706185049393	0.347026339749598	3.93443043747668	nt_m03
G418_500	0.185747793412013	-0.227187463311063	-0.0341766738721195	3.79375628197577	nt_m04
G418_500	1.02830690055466	0.385811987521548	0.91697376565907	2.59940284648218	nt_m05
G418_500	2.06160578680397	2.40022845260835	3.76622889268363	3.74733112669508	nt_m06
G418_500	-0.222027873984215	1.44108974579912	0.859407436854007	5.67980885946715	nt_m07
G418_500	-0.587921482889536	1.18992603826612	0.37063939742968	4.3018887974669	nt_m08
G418_500	1.20786825063133	1.17768660001669	1.60405887573289	5.19486686369496	nt_m09
G418_500	0.585897714451613	0.57325237948096	0.773417886397368	3.63604272788731	nt_m10
G418_500	-0.201530572052261	1.34363640873108	0.715985947403731	4.93422988279966	nt_m11
G418_500	1.89212307231234	1.2533142668825	2.13745455333899	3.78282761707926	nt_m12
G418_500	-0.900535657742723	0.343034422645237	-0.170417110052226	3.46502397657563	nt_m13
G418_500	0.135769988908618	0.857930261094435	0.624994091623195	3.89571969025599	nt_m14
G418_500	-0.0890862180801704	0.0104194333247075	0.00973487554600521	5.09770207131371	nt_m15
G418_500	0.781417153703578	0.275246949751064	0.70238820175192	4.69957104802494	nt_m16
G418_500	1.10852832909872	2.57123211354645	2.6106126507057	5.05298884647731	nt_m17
G418_500	0.831118753354433	-0.625962274628408	0.240929849119615	4.76665055472474	nt_m18
G418_500	11.4368884423216	11.4465195454942	15.0574021134385	50.0882847850136	stop_codon
G418_500	5.93765054808146	7.29041056863227	8.35643785431289	28.8208927715394	nt_p04
G418_500	0.921185235760193	2.03280008323388	2.20573083157905	11.3948546513982	nt_p05
G418_500	1.05609513241398	1.10842059556194	1.64482162578281	4.6281225513726	nt_p06
G418_500	-0.427249842703137	0.783575098227241	0.245099455190397	5.36932048745423	nt_p07
G418_500	-0.288457527173705	0.469930069767045	0.177131661544723	4.81118139310911	nt_p08
G418_500	0.585381603507536	0.598832953091459	0.768837919841472	8.75957264178732	nt_p09
G418_500	-1.65897420041353	0.0164134748587683	-1.10589768705033	3.79957198351538	nt_p10
G418_500	0.395091011706048	0.380628214538046	0.578455509090163	4.08155607120971	nt_p11
G418_500	-0.212742936867225	-0.00680632039100535	-0.225328935568703	4.62915069839358	nt_p12
G418_500	0.901691824971931	1.30139127753639	1.36540911173895	6.13098077956804	nt_p13
G418_500	-1.28787067871973	-0.720662001269792	-1.50835220982279	5.88652418705985	nt_p14
G418_500	0.419709555862563	1.31656594519472	1.08804613842374	4.61760582330148	nt_p15
G418_500	1.47363438647487	-0.342106116619589	0.875146566847162	4.05640664288383	nt_p16
G418_500	7.94966221296008	8.31387410556134	11.2158399392819	42.7103040844548	l_utr3
G418_500	0.404870460759583	0.010081353964249	0.248351348297963	5.20071259472387	random_factor
G418_500	-1.28263064396278	-1.56973323171436	-1.97484240767241	11.9165998017781	random_num
Genta	-0.0100569683841652	-0.606063559507955	-0.378497812144417	1.91202836726696	tunnel_lower_neg_charge
Genta	0.497838187668972	1.19399736696216	1.14589103552863	3.20256187822599	tunnel_lower_no_charge
Genta	-0.191496601596972	0.543009540557934	0.2684182590419	2.24945229113596	tunnel_lower_pos_charge
Genta	-0.372742461621282	0.616516607776283	0.302658898942233	1.48075074862451	tunnel_lower_aromatic
Genta	0.0302684138386531	1.38602158937184	0.803456080163555	4.43575143989512	tunnel_lower_polar
Genta	-0.929030863731484	0.491016534278551	-0.340664602830458	2.83563261938524	tunnel_lower_nonpolar
Genta	-2.74606357042881	0.558295917186865	-1.28185696182902	2.72924361738229	tunnel_lower_v_hydrophobic
Genta	-0.883479579043463	0.602285822842075	-0.312088266019402	1.98519130690908	tunnel_lower_hydrophobic
Genta	-0.485849768411655	0.201408976144096	-0.281823660375125	3.68926459970566	tunnel_lower_neutral
Genta	-0.620481055028275	2.007485668547	1.00479851128529	3.41672805636603	tunnel_lower_hydrophilic
Genta	-1.20329016030513	1.03881003469828	-0.0012473353135322	1.47116860170051	tunnel_central_neg_charge
Genta	-0.74041320093038	1.82446830882362	1.29146177143868	2.04854672022064	tunnel_central_no_charge
Genta	0.643510456948294	-0.344137177510367	0.414247971803003	1.37460505411845	tunnel_central_pos_charge
Genta	-1.61985773172805	-0.598386771099015	-1.1226831222483	0.962331734646876	tunnel_central_aromatic
Genta	-0.00465574186162145	2.03730822720279	1.4581540662004	4.46947226184321	tunnel_central_polar
Genta	-0.799865580607147	0.44436442631821	-0.121250050567675	2.30372551268619	tunnel_central_nonpolar
Genta	0.555717856645168	0.423967174177125	0.780888537098056	1.86860199121415	tunnel_central_v_hydrophobic
Genta	0.159722439927468	1.41412875067769	1.11885158489365	1.44562987988732	tunnel_central_hydrophobic
Genta	1.03834858230754	0.720818776495039	1.12427574790792	2.49524151405713	tunnel_central_neutral
Genta	-0.543293531896672	-0.239316828559735	-0.632016303388667	2.83845667571748	tunnel_central_hydrophilic
Genta	-0.488238190641024	-0.756433139269013	-1.23390588756769	1.1095479880998	tunnel_constriction_neg_charge
Genta	0.277268628505322	0.22629625303031	0.358776318580835	1.93231870172463	tunnel_constriction_no_charge
Genta	-0.168551880499127	-0.990113913651375	-0.909426440618724	1.49518977009685	tunnel_constriction_pos_charge
Genta	1.05737739660036	-0.92463960096713	0.0197513808770275	0.813415979774136	tunnel_constriction_aromatic
Genta	1.87212879433176	-0.629202228835716	1.14824950936937	1.78198283012346	tunnel_constriction_polar
Genta	-1.43738679279955	0.580048541865618	-0.438087541043034	1.84000463214389	tunnel_constriction_nonpolar
Genta	-1.3710089498939	1.82318266840098	0.0151010598413782	1.64387343505416	tunnel_constriction_v_hydrophobic
Genta	0.845215724773542	1.12971744985646	1.29888188218342	0.748075790584246	tunnel_constriction_hydrophobic
Genta	0.61070077379643	-0.936656217473595	-0.321067944227642	1.73122948508101	tunnel_constriction_neutral
Genta	1.2073882424131	0.562072030208271	1.05675056105582	1.07508698320044	tunnel_constriction_hydrophilic
Genta	-0.113660155988834	1.86935592776517	1.34750923572151	1.79435417917318	tunnel_upper_neg_charge
Genta	-0.313277550113703	1.43631346750543	0.83891114653535	3.03124837578902	tunnel_upper_no_charge
Genta	-0.545658786187801	3.00659103146829	1.8337648480731	2.12928510966612	tunnel_upper_pos_charge
Genta	0.627470041418034	-0.000810690071319321	0.506858237799198	1.58224547445167	tunnel_upper_aromatic
Genta	0.624145285661658	-2.00321276626396	-1.30537549460269	3.08896237298293	tunnel_upper_polar
Genta	0.20218127085076	2.00323797356294	1.59507409229726	2.66909188365737	tunnel_upper_nonpolar
Genta	0.392917927361103	0.570541297167716	0.660174622544189	2.25565317450458	tunnel_upper_v_hydrophobic
Genta	-1.16239335530527	1.1603281129698	-0.128418427855713	1.41866478874937	tunnel_upper_hydrophobic
Genta	-1.32115841356075	0.514073904442754	-0.569668408090376	2.06238591739759	tunnel_upper_neutral
Genta	0.12503772190191	2.23025477716801	1.46398725853874	2.95570940463003	tunnel_upper_hydrophilic
Genta	0.784140034569388	-0.0478001197486657	0.464166944703942	26.7851328939301	aa_m02
Genta	3.11177890231436	4.11401738498288	4.83799179373226	32.5234872398309	aa_m01
Genta	1.09045854548154	1.34061770617138	1.62242276231694	3.53864169229414	nt_m01
Genta	2.13798705596982	0.69510743743556	1.9541930800768	2.41887143025353	nt_m02
Genta	1.68665446693818	-0.939158824417965	0.524807866506665	2.73070671228013	nt_m03
Genta	1.03305431661536	0.0606698815126101	0.621246806649134	2.84848273619141	nt_m04
Genta	0.413358201307589	-0.0746525749101957	0.365113590775136	3.37063023607054	nt_m05
Genta	-0.645085029870894	1.05874696475711	0.586865005843026	2.4236757389399	nt_m06
Genta	-0.411917372092964	-0.344938076367521	-0.417413624701776	3.40828446918292	nt_m07
Genta	-0.978808309387155	0.868627230068354	-0.0238264637901833	2.90658006975443	nt_m08
Genta	2.2005184543762	1.24970915573441	2.06177189784761	3.72725757145051	nt_m09
Genta	-0.0519292236737337	0.0153712063344546	-0.0319478751766176	3.2129784784334	nt_m10
Genta	-1.50476043564229	1.04956250709796	-0.506602786330289	3.3976432712925	nt_m11
Genta	-1.09378004954149	-0.292466637800008	-1.03024319070626	4.06355766018739	nt_m12
Genta	-0.882276752739721	1.56965070032791	0.710737320534	3.32466785080428	nt_m13
Genta	-0.973576607188706	1.23958074391695	0.218302878643349	2.43381110572587	nt_m14
Genta	2.12340694254703	1.91597724656422	2.55736530925685	4.15708666078729	nt_m15
Genta	0.132200781643909	0.567440888055116	0.571232168028356	2.63063519169197	nt_m16
Genta	1.25395239278405	-0.331967163740785	0.642030024847797	3.70340730186973	nt_m17
Genta	-0.365594995993326	0.154276728765559	-0.170953532426874	2.58906422388666	nt_m18
Genta	3.05466618718477	4.4085009708683	4.92958540621992	9.04331168396352	stop_codon
Genta	3.76028596397623	5.95201090346773	6.51833101703643	14.0974365723196	nt_p04
Genta	2.20889815723676	1.06049482813038	2.36657742192325	6.97532011483749	nt_p05
Genta	0.585712802055947	0.241739235804265	0.529143098042825	2.98767019232464	nt_p06
Genta	1.28885623573144	-0.611033632133197	0.368188330073512	3.19039713517926	nt_p07
Genta	-2.36943675008027	0.14435233195024	-1.34676322514055	2.70440185581697	nt_p08
Genta	-0.401807558859858	-0.389060171755764	-0.562522645362176	3.57242065054293	nt_p09
Genta	-0.988837405383564	1.3275971936706	0.406353591932115	3.22833093481946	nt_p10
Genta	-0.481928053477915	1.51640380584638	0.750463945210637	2.50950007164641	nt_p11
Genta	-1.50005967476292	-0.380621727338585	-1.31973873951061	2.47225136765578	nt_p12
Genta	1.43620752427139	0.298961480099153	1.11476092626997	2.99948819154413	nt_p13
Genta	-0.311832465690833	-1.0244331244004	-1.07877724777225	3.4263871907658	nt_p14
Genta	0.364645464843348	-0.82292302729155	-0.446784762574949	4.15005628506496	nt_p15
Genta	1.1451345842655	2.25282152044614	2.44214211341054	4.64047293708123	nt_p16
Genta	6.648973853673	7.95112734733407	10.4445499857072	27.237382373796	l_utr3
Genta	1.3376429116988	1.30088503364135	1.89945575240191	2.95208949661472	random_factor
Genta	1.71402532394324	-1.11098232084057	0.620079695391937	5.22888913193417	random_num
Parom	0.253975752843371	1.54246511569469	0.982932257627851	3.12250303997748	tunnel_lower_neg_charge
Parom	0.0169996804125381	2.73587033596699	1.85739113833075	3.13787250518675	tunnel_lower_no_charge
Parom	-0.270249367313298	-0.0113351344293739	-0.149271097884132	3.16874430533995	tunnel_lower_pos_charge
Parom	0.983804646218137	-0.264236212069478	0.520948612244753	2.10699769395747	tunnel_lower_aromatic
Parom	-0.321523347754851	1.78770178645518	1.4621667057965	4.42206061974297	tunnel_lower_polar
Parom	0.158581205767402	-0.0333109675054649	0.142297980378192	3.76258667228461	tunnel_lower_nonpolar
Parom	-2.51052394820254	0.532752643986214	-1.58127052567168	3.2372614478945	tunnel_lower_v_hydrophobic
Parom	0.615389121702736	-1.60402885037136	-0.996031044752007	2.43734779450228	tunnel_lower_hydrophobic
Parom	-0.796799503414617	-0.188553060719622	-0.69880963730998	3.07761490635344	tunnel_lower_neutral
Parom	-0.443577593896764	-0.0605744953155362	-0.47604939119941	3.43373608471549	tunnel_lower_hydrophilic
Parom	1.01312780128756	-1.2056315168135	-0.347409009342989	2.45565078993808	tunnel_central_neg_charge
Parom	-0.0245116003225981	-0.115604505661382	-0.152342200944528	3.36926579395438	tunnel_central_no_charge
Parom	0.259807935373998	0.68771687541678	0.620035582931873	2.76488942256558	tunnel_central_pos_charge
Parom	1.21192070068807	0.525785356514623	1.08943506199313	1.7539367284616	tunnel_central_aromatic
Parom	-0.805587434093123	1.81781009299761	0.668783190818913	4.92365757499432	tunnel_central_polar
Parom	1.38731605564539	0.898953941185827	1.64931259792222	2.74760850883933	tunnel_central_nonpolar
Parom	0.714452793365149	0.799183613332042	1.07315887699392	2.58122160999479	tunnel_central_v_hydrophobic
Parom	0.25649437390951	0.0594193006930307	0.175178667091655	1.69918797961992	tunnel_central_hydrophobic
Parom	-1.56560089471489	1.21548398108446	0.0280908078069658	3.40131836121936	tunnel_central_neutral
Parom	-0.683404238416136	-1.74723786318535	-1.49174687166445	2.7577343685023	tunnel_central_hydrophilic
Parom	-1.49225827690426	0.593287379644224	-0.714898435651704	1.07001675163429	tunnel_constriction_neg_charge
Parom	1.51048746249507	0.365943762371689	1.36332805866125	1.56225827438604	tunnel_constriction_no_charge
Parom	0.303537070436098	-0.751613108994379	-0.521390181645893	1.49057692446841	tunnel_constriction_pos_charge
Parom	-1.41491404725417	-2.04106782898015	-2.21564200722758	1.10038496893939	tunnel_constriction_aromatic
Parom	0.968690109181246	0.332853249460317	0.823693949922374	1.91289058646722	tunnel_constriction_polar
Parom	-0.040698236324333	-0.804938915446501	-0.478417390783696	1.88141472520085	tunnel_constriction_nonpolar
Parom	0.296841943570769	-0.101418923254335	0.133935722930564	2.0657020364863	tunnel_constriction_v_hydrophobic
Parom	-0.229719555004135	1.16224978772404	0.786843713539012	1.53389742944231	tunnel_constriction_hydrophobic
Parom	1.56945752260853	1.01901061487099	2.04987388233369	2.16506359898232	tunnel_constriction_neutral
Parom	-0.324115496471916	1.08102396719693	0.539000361304201	2.2062161937366	tunnel_constriction_hydrophilic
Parom	0.225428035680793	-0.041553710474699	0.156353450836037	2.74265980750751	tunnel_upper_neg_charge
Parom	0.204579429326916	3.17427851058141	2.35107384878897	3.38280817306514	tunnel_upper_no_charge
Parom	0.0840793238150313	1.29655334030514	1.05706261098457	2.83801916191335	tunnel_upper_pos_charge
Parom	0.670747530237702	2.55812142698402	2.28907288657351	1.65725850412335	tunnel_upper_aromatic
Parom	-0.729231555457503	0.836661329154922	-0.0139713035601374	4.11362032350479	tunnel_upper_polar
Parom	-1.19398811990155	-0.723094087140371	-1.48010456527715	3.98545479928981	tunnel_upper_nonpolar
Parom	1.58836328319116	0.471188064806107	1.51301888902455	2.86546597361798	tunnel_upper_v_hydrophobic
Parom	0.627046372836436	1.44485569747518	1.65175812117128	2.75808682540305	tunnel_upper_hydrophobic
Parom	-0.518636581968175	-0.397968237596768	-0.74363873183684	2.6481175369503	tunnel_upper_neutral
Parom	0.125730148034455	-1.36668635180812	-0.8077548708612	2.91296697557325	tunnel_upper_hydrophilic
Parom	0.68950845713138	1.38037412080664	1.48327614185921	31.2340893298978	aa_m02
Parom	3.86794451473397	0.93932596050949	3.5593012446259	39.9984008226212	aa_m01
Parom	1.59775007261116	2.50967440926136	3.04970091675498	3.14763584259815	nt_m01
Parom	1.67650798987123	1.16602445890419	2.07648629628407	2.8125987885928	nt_m02
Parom	2.46941872862076	0.297072003058769	2.10932099786839	3.99653690156257	nt_m03
Parom	0.677911227321279	-1.70197166611249	-0.987104425214076	2.80511060349858	nt_m04
Parom	-1.16410168619436	-0.528873152854602	-1.11152369887317	2.51947119557004	nt_m05
Parom	-0.221939867022834	-1.44790003014766	-1.29650211210969	2.73439466062648	nt_m06
Parom	0.649491761309505	1.36596673890515	1.35923823421162	3.01569665222266	nt_m07
Parom	1.25188553836926	-0.582214316926006	0.432299631764038	2.91758261841109	nt_m08
Parom	1.39036799412411	1.13230316694654	1.71897701099963	3.83799200362585	nt_m09
Parom	0.97611174464815	1.34018813438219	1.56183649729891	4.1212033690378	nt_m10
Parom	0.140157387680484	-0.259416262192612	-0.0913625989101336	3.01428900305281	nt_m11
Parom	-1.00812795928128	-0.114279668738155	-0.821476366254094	4.07450523603809	nt_m12
Parom	0.53017575446228	0.528423749355572	0.730921515200979	2.98976695639447	nt_m13
Parom	-0.145726276325507	-0.624820647747017	-0.516929642283052	3.1431279497913	nt_m14
Parom	2.48253232556367	0.851705552728711	2.24906565725475	4.93321482338855	nt_m15
Parom	-0.023265822320955	0.745164922962154	0.532251884026482	2.72696588722032	nt_m16
Parom	-0.733424853480469	1.8335194246531	1.12155731683081	3.31239986860107	nt_m17
Parom	-0.683991067946963	0.619338935821067	-0.119764212420934	3.23997896234828	nt_m18
